,timestamp,current,voltage,soc
269,12/12/2021 9:58,0,53.4,66
270,12/12/2021 10:00,0,53.4,66
271,12/12/2021 10:00,0,53.4,66
272,12/12/2021 10:02,0,53.4,66
273,12/12/2021 10:02,0,53.4,66
274,12/12/2021 10:04,0,53.4,66
275,12/12/2021 10:04,0,53.4,66
276,12/12/2021 10:06,0,53.4,66
277,12/12/2021 10:06,0,53.4,66
278,12/12/2021 10:09,0,53.4,66
279,12/12/2021 10:09,0,53.4,66
280,12/12/2021 10:09,0,53.4,66
281,12/12/2021 10:09,0,53.4,66
282,12/12/2021 10:11,0,53.4,66
283,12/12/2021 10:11,0,53.4,66
284,12/12/2021 10:11,0,53.4,66
285,12/12/2021 10:11,0,53.4,66
286,12/12/2021 10:11,0,53.4,66
287,12/12/2021 10:11,0,53.4,66
288,12/12/2021 10:13,0,53.4,66
289,12/12/2021 10:13,0,53.4,66
290,12/12/2021 10:13,0,53.4,66
291,12/12/2021 10:13,0,53.4,66
292,12/12/2021 10:15,0,53.4,66
293,12/12/2021 10:17,0,53.4,66
294,12/12/2021 10:17,0,53.4,66
295,12/12/2021 10:17,0,53.4,66
296,12/12/2021 10:19,0,53.4,66
297,12/12/2021 10:22,0,53.4,66
298,12/12/2021 10:22,0,53.4,66
299,12/12/2021 10:24,0,53.4,66
300,12/12/2021 10:24,0,53.4,66
301,12/12/2021 10:26,0,53.4,66
302,12/12/2021 10:26,0,53.4,66
303,12/12/2021 10:26,0,53.4,66
304,12/12/2021 10:26,0,53.4,66
305,12/12/2021 10:26,0,53.4,66
306,12/12/2021 10:28,0,53.4,66
307,12/12/2021 10:28,0,53.4,66
308,12/12/2021 10:30,0,53.4,66
309,12/12/2021 10:30,0,53.4,66
310,12/12/2021 10:30,0,53.4,66
311,12/12/2021 10:30,0,53.4,66
312,12/12/2021 10:33,0,53.4,66
313,12/12/2021 10:35,0,53.4,66
314,12/12/2021 10:35,0,53.4,66
315,12/12/2021 10:35,0,53.4,66
316,12/12/2021 10:37,0,53.4,66
317,12/12/2021 10:37,0,53.4,66
318,12/12/2021 10:37,0,53.4,66
319,12/12/2021 10:37,0,53.4,66
320,12/12/2021 10:39,0,53.4,66
321,12/12/2021 10:39,0,53.4,66
322,12/12/2021 10:43,0,53.4,66
323,12/12/2021 10:46,0,53.4,66
324,12/12/2021 10:46,0,53.4,66
325,12/12/2021 10:46,0,53.4,66
326,12/12/2021 10:46,0,53.4,66
327,12/12/2021 10:52,0,53.4,66
328,12/12/2021 10:57,0,53.4,66
329,12/12/2021 10:59,0,53.4,66
330,12/12/2021 11:01,0,53.4,66
331,12/12/2021 11:01,0,53.4,66
332,12/12/2021 11:03,0,53.4,66
333,12/12/2021 11:03,0,53.4,66
334,12/12/2021 11:05,0,53.4,66
335,12/12/2021 11:05,0,53.4,66
336,12/12/2021 11:08,0,53.4,66
337,12/12/2021 11:08,0,53.4,66
338,12/12/2021 11:10,0,53.4,66
339,12/12/2021 11:10,0,53.4,66
340,12/12/2021 11:12,0,53.4,66
341,12/12/2021 11:12,0,53.4,66
342,12/12/2021 11:12,0,53.4,66
343,12/12/2021 11:14,0,53.4,66
344,12/12/2021 11:14,0,53.4,66
345,12/12/2021 11:16,0,53.4,66
346,12/12/2021 11:16,0,53.4,66
347,12/12/2021 11:18,0,53.4,66
348,12/12/2021 11:18,0,53.4,66
349,12/12/2021 11:21,0,53.4,66
350,12/12/2021 11:23,0,53.4,66
351,12/12/2021 11:25,0,53.4,66
352,12/12/2021 11:25,0,53.4,66
353,12/12/2021 11:27,0,53.4,66
354,12/12/2021 11:27,0,53.4,66
355,12/12/2021 11:29,0,53.4,66
356,12/12/2021 11:29,0,53.4,66
357,12/12/2021 11:32,0,53.4,66
358,12/12/2021 11:32,0,53.4,66
359,12/12/2021 11:34,0,53.4,66
360,12/12/2021 11:34,0,53.4,66
361,12/12/2021 11:34,0,53.4,66
362,12/12/2021 11:36,0,53.4,66
363,12/12/2021 11:36,0,53.4,66
364,12/12/2021 11:38,0,53.4,66
365,12/12/2021 11:38,0,53.4,66
366,12/12/2021 11:40,0,53.4,66
367,12/12/2021 11:40,0,53.4,66
368,12/12/2021 11:42,0,53.4,66
369,12/12/2021 11:42,0,53.4,66
370,12/12/2021 11:45,0,53.4,66
371,12/12/2021 11:45,0,53.4,66
372,12/12/2021 11:45,0,53.4,66
373,12/12/2021 11:47,0,53.4,66
374,12/12/2021 11:49,0,53.4,66
375,12/12/2021 11:49,0,53.4,66
376,12/12/2021 11:49,0,53.4,66
377,12/12/2021 11:51,0,53.4,66
378,12/12/2021 11:51,0,53.4,66
379,12/12/2021 11:53,0,53.4,66
380,12/12/2021 11:53,0,53.4,66
381,12/12/2021 11:56,0,53.4,66
382,12/12/2021 11:56,0,53.4,66
383,12/12/2021 11:58,0,53.4,66
384,12/12/2021 11:58,0,53.4,66
385,12/12/2021 11:58,0,53.4,66
386,12/12/2021 12:00,0,53.4,66
387,12/12/2021 12:00,0,53.4,66
